CHROMOSOME	ARM	BAND	ABERRATION	CODE	ORGAN	TOTAL_CASES	GENE	CHR_ORDER	TYPE
2	p	21	der(2)t(2;3)(p21;q21)	3003	0210	2		2	U
2	p	21	dup(2)(p16p21)	1820		2		2	U
2	p	21	t(1;2)(p36;p21)	1101		2		2	B
2	p	21	t(2;11)(p21;q23)	1101		7	KMT2A+	2	B
2	p	21	t(2;11)(p21;q23)	1102		3	KMT2A+	2	B
2	p	21	t(2;11)(p21;q23)	1103		2		2	B
2	p	21	t(2;11)(p21;q23)	1104		3		2	B
2	p	21	t(2;11)(p21;q23)	1107		4		2	B
2	p	21	t(2;11)(p21;q23)	1501		3		2	B
2	p	21	t(2;11)(p21;q23)	1505		6		2	B
2	p	21	t(2;11)(p21;q23)	1509		2		2	B
2	p	21	t(2;11)(p21;q23)	1515		2		2	B
2	p	21	t(2;11)(p21;q23)	1521		2		2	B
2	p	21	t(2;11)(p21;q23)	1602		2	KMT2A+	2	B
2	p	21	t(2;12)(p21;p13)	1602		2		2	B
2	p	21	t(2;17)(p21;q23)	1802		2		2	B
2	p	21	t(2;3)(p21;q26)	1101		4		2	B
2	p	21	t(2;3)(p21;q27)	1101		2		2	B
2	p	21	t(2;3)(p21;q27)	1104		3		2	B
2	p	21	t(2;3)(p21;q29)	1101		2		2	B
2	p	21	t(2;4;11)(p21;q21;q23)	1602		2		2	B
2	p	21	t(2;5)(p21;q35)	1602		2	TLX3+	2	B
2	p	21	t(2;8)(p21;q24)	1602		2		2	B
2	p	21	t(2;9;22)(p21;q34;q11)	1203		3	BCR/ABL1	2	B
2	p	22	add(2)(p22)	1101		2		2	U
2	p	22	add(2)(p22)	1602		2		2	U
2	p	22	del(2)(p16p22)	3111	0227	2		2	U
2	p	22	del(2)(p22)	1602		4		2	U
2	p	22	del(2)(p22)	8304	0505	2		2	U
2	p	22	t(2;3)(p22;q26)	1101		3		2	B
2	p	22	t(2;3)(p22;q26)	1104		3		2	B
2	p	22	t(2;3)(p22;q26)	1509		2		2	B
2	p	22	t(2;3)(p22;q28)	1104		2		2	B
2	p	23	add(2)(p23)	1101		2		2	U
2	p	23	add(2)(p23)	1107		3		2	U
2	p	23	add(2)(p23)	1112		3		2	U
2	p	23	add(2)(p23)	1501		2		2	U
2	p	23	add(2)(p23)	1702		4		2	U
2	p	23	add(2)(p23)	1801		3		2	U
2	p	23	add(2)(p23)	1808		4		2	U
2	p	23	add(2)(p23)	1810		2		2	U
2	p	23	add(2)(p23)	1820		10		2	U
2	p	23	add(2)(p23)	1906		2		2	U
2	p	23	add(2)(p23)	1922		2		2	U
2	p	23	add(2)(p23)	3111	0501	2		2	U
2	p	23	add(2)(p23)	3903	0601	2		2	U
2	p	23	add(2)(p23)	5104	0801	3		2	U
2	p	23	add(2)(p23)	5213	0902	2		2	U
2	p	23	add(2)(p23)	8804	0801	2		2	U
2	p	23	del(2)(p13p23)	1602		2		2	U
2	p	23	del(2)(p15p23)	1602		2		2	U
2	p	23	del(2)(p23)	1101		3		2	U
2	p	23	del(2)(p23)	1103		2		2	U
2	p	23	del(2)(p23)	1104		2		2	U
2	p	23	del(2)(p23)	1109		2		2	U
2	p	23	del(2)(p23)	1202		2		2	U
2	p	23	del(2)(p23)	1501		2		2	U
2	p	23	del(2)(p23)	1509		2		2	U
2	p	23	del(2)(p23)	1602		7		2	U
2	p	23	del(2)(p23)	1702		4		2	U
2	p	23	del(2)(p23)	1808		3		2	U
2	p	23	del(2)(p23)	1810		3		2	U
2	p	23	del(2)(p23)	1820		8		2	U
2	p	23	del(2)(p23)	1908		2		2	U
2	p	23	del(2)(p23)	3111	0227	4		2	U
2	p	23	del(2)(p23)	3111	0401	3		2	U
2	p	23	del(2)(p23)	3111	0501	3		2	U
2	p	23	del(2)(p23)	5104	0801	2		2	U
2	p	23	der(5)t(2;5)(p23;q35)	1820		2		2	U
2	p	23	ider(2)(q10)inv(2)(p23q35)	1922		3		2	U
2	p	23	inv(2)(p13p23)	5213	0902	2		2	B
2	p	23	inv(2)(p23q11)	3111	0301	2		2	B
2	p	23	inv(2)(p23q13)	1101		2	RANBP2/ALK	2	B
2	p	23	inv(2)(p23q13)	1107		2	RANBP2/ALK	2	B
2	p	23	inv(2)(p23q13)	1501		2	RANBP2/ALK	2	B
2	p	23	inv(2)(p23q14)	3111	0401	2		2	B
2	p	23	t(1;2)(q25;p23)	1922		2		2	B
2	p	23	t(2;10)(p23;q22)	1802		2		2	B
2	p	23	t(2;3)(p23;q26)	1101		2		2	B
2	p	23	t(2;3)(p23;q27)	1101		2		2	B
2	p	23	t(2;3)(p23;q29)	1101		3		2	B
2	p	23	t(2;4)(p23;q21)	1820		2	SEC31A/ALK	2	B
2	p	23	t(2;4)(p23;q25)	1104		2		2	B
2	p	23	t(2;5)(p23;q35)	1801		6	NPM1/ALK	2	B
2	p	23	t(2;5)(p23;q35)	1820		7	NPM1/ALK,SQSTM1/ALK	2	B
2	p	23	t(2;5)(p23;q35)	1901		7	NPM1/ALK	2	B
2	p	23	t(2;5)(p23;q35)	1908		2	NPM1/ALK	2	B
2	p	23	t(2;5)(p23;q35)	1922		69	NPM1/ALK	2	B
2	p	23	t(2;8)(p23;q22)	3003	0210	2		2	B
2	p	23	t(2;9;22)(p23;q34;q11)	1203		2		2	B
2	p	24	add(2)(p24)	1801		2		2	U
2	p	24	add(2)(p24)	1802		2		2	U
2	p	24	add(2)(p24)	1840		2		2	U
2	p	24	add(2)(p24)	3111	0401	2		2	U
2	p	24	del(2)(p24)	1820		2		2	U
2	p	24	del(2)(p24)	1822		2		2	U
2	p	24	der(2)t(2;11)(p24;q11)	1810		2		2	U
2	p	24	t(1;2)(p36;p24)	8304	0505	4		2	B
2	p	25	add(2)(p25)	1602		3		2	U
2	p	25	add(2)(p25)	1702		9		2	U
2	p	25	add(2)(p25)	1801		5		2	U
2	p	25	add(2)(p25)	1802		2		2	U
2	p	25	add(2)(p25)	1808		6		2	U
2	p	25	add(2)(p25)	1810		10		2	U
2	p	25	add(2)(p25)	1820		9		2	U
2	p	25	add(2)(p25)	1822		3		2	U
2	p	25	add(2)(p25)	1910		2		2	U
2	p	25	add(2)(p25)	1926		4		2	U
2	p	25	add(2)(p25)	2003		2		2	U
2	p	25	add(2)(p25)	2005		6		2	U
2	p	25	add(2)(p25)	3111	0107	2		2	U
2	p	25	add(2)(p25)	3111	0301	4		2	U
2	p	25	add(2)(p25)	3111	0401	4		2	U
2	p	25	add(2)(p25)	3111	0501	4		2	U
2	p	25	add(2)(p25)	3135	0301	3		2	U
2	p	25	add(2)(p25)	3903	0601	2		2	U
2	p	25	add(2)(p25)	5104	0801	3		2	U
2	p	25	add(2)(p25)	8710	0901	3		2	U
2	p	25	del(2)(p21p25)	1602		2		2	U
2	p	25	der(2)t(1;2)(q12;p25)	1702		3		2	U
2	p	25	der(2)t(1;2)(q21;p25)	1810		3		2	U
2	p	25	dup(2)(p11p25)	1820		2		2	U
2	p	25	inv(2)(p25q21)	1602		2		2	B
2	p	25	t(2;22)(p25;q11)	1602		2		2	B
2	q	10	add(2)(q10)	1820		2		2	U
2	q	10	der(1;2)(q10;q10)	8804	0801	2		2	U
2	q	10	i(2)(q10)	1702		2		2	U
2	q	10	i(2)(q10)	1810		2		2	U
2	q	10	i(2)(q10)	3111	0216	3		2	U
2	q	10	i(2)(q10)	3111	0227	2		2	U
2	q	10	i(2)(q10)	3111	0401	2		2	U
2	q	10	i(2)(q10)	3111	0501	2		2	U
2	q	10	i(2)(q10)	3121	0208	2		2	U
2	q	10	i(2)(q10)	3121	0507	2		2	U
2	q	10	i(2)(q10)	3902	0601	2		2	U
2	q	10	ider(2)(q10)inv(2)(p23q35)	1922		3		2	U
2	q	11	add(2)(q11)	1101		2		2	U
2	q	11	add(2)(q11)	1702		3		2	U
2	q	11	add(2)(q11)	1801		3		2	U
2	q	11	add(2)(q11)	3111	0107	2		2	U
2	q	11	add(2)(q11)	3111	0401	2		2	U
2	q	11	add(2)(q11)	3903	0601	2		2	U
2	q	11	add(2)(q11)	8137	0902	2		2	U
2	q	11	del(2)(q11)	1113		3		2	U
2	q	11	del(2)(q11)	3111	0401	2		2	U
2	q	11	del(2)(q11)	3121	0203	2		2	U
2	q	11	del(2)(q11)	6011	1101	2		2	U
2	q	11	del(2)(q11)	8310	0902	2		2	U
2	q	11	del(2)(q11q13)	1101		2		2	U
2	q	11	del(2)(q11q13)ordel(2)(q13q21)	1818		3		2	U
2	q	11	der(13)t(2;13)(q11;p11)	3121	0203	2		2	U
2	q	11	der(5)t(2;5)(q11;q22)	1113		2		2	U
2	q	11	dic(2;18)(q11;p11)	1802		2		2	U
2	q	11	dup(2)(q11q37)	1602		2		2	U
2	q	11	inv(2)(p23q11)	3111	0301	2		2	B
2	q	11	t(2;11;22)(q11;q24;q12)	8740	0901	2		2	B
2	q	11	t(2;11)(q11;p15)	1602		2	DA926692+,HPS5+	2	B
2	q	11	t(2;11)(q11;q13)	1202		2		2	B
2	q	11	t(2;12)(q11;p11)	8028	0902	2		2	B
2	q	11	t(2;9;22)(q11;q34;q11)	1203		5	BCR/ABL1,BCR+	2	B
2	q	11	t(2;9)(q11;q34)	1602		2	ABL1+	2	B
2	q	12	add(2)(q12)	1702		2		2	U
2	q	12	del(2)(q12)	1101		3		2	U
2	q	13	del(2)(q11q13)	1101		2		2	U
2	q	13	del(2)(q11q13)ordel(2)(q13q21)	1818		3		2	U
2	q	13	del(2)(q13)	3111	0401	2		2	U
2	q	13	inv(2)(p11q13)	1602		3		2	B
2	q	13	inv(2)(p23q13)	1101		2	RANBP2/ALK	2	B
2	q	13	inv(2)(p23q13)	1107		2	RANBP2/ALK	2	B
2	q	13	inv(2)(p23q13)	1501		2	RANBP2/ALK	2	B
2	q	13	t(2;3)(q13;p25)	3003	0704	4	PAX8/PPARG	2	B
2	q	13	t(2;3)(q13;p25)	3111	0704	2	PAX8/PPARG	2	B
2	q	14	del(2)(q14)	3111	0401	2		2	U
2	q	14	inv(2)(p23q14)	3111	0401	2		2	B
2	q	14	t(2;9)(q14;p21)	1702		2		2	B
2	q	21	add(2)(q21)	1101		3		2	U
2	q	21	add(2)(q21)	1521		2		2	U
2	q	21	add(2)(q21)	1820		2		2	U
2	q	21	del(2)(q11q13)ordel(2)(q13q21)	1818		3		2	U
2	q	21	del(2)(q21)	1103		2		2	U
2	q	21	del(2)(q21)	1702		3		2	U
2	q	21	del(2)(q21)	1820		2		2	U
2	q	21	del(2)(q21)	1926		2		2	U
2	q	21	del(2)(q21)	3111	0301	2		2	U
2	q	21	del(2)(q21)	5104	0801	2		2	U
2	q	21	del(2)(q21q31)	1602		2		2	U
2	q	21	del(2)(q21q31)	1820		3		2	U
2	q	21	inv(2)(p25q21)	1602		2		2	B
2	q	21	t(1;2)(p22;q21)	3121	0105	2		2	B
2	q	21	t(2;14)(q21;q24)	3135	0301	2		2	B
2	q	21	t(2;14)(q21;q32)	1103		2		2	B
2	q	21	t(2;14)(q21;q32)	1602		3		2	B
2	q	21	t(2;14)(q21;q32)	1820		3		2	B
2	q	21	t(2;3)(q21;q27)	1801		2		2	B
2	q	21	t(2;3)(q21;q27)	1810		5	BCL6+	2	B
2	q	21	t(2;3)(q21;q27)	1820		2	BCL6+	2	B
2	q	21	t(2;9)(q21;q34)	1602		3		2	B
2	q	21	t(X;2)(q26;q21)	3003	0210	2		2	B
2	q	22	add(2)(q22)	1702		2		2	U
2	q	22	del(2)(q22)	1820		2		2	U
2	q	22	del(2)(q22q24)	1810		3		2	U
2	q	22	del(2)(q22q32)	1820		2		2	U
2	q	22	t(2;3)(q22;q27)	1810		2		2	B
2	q	23	add(2)(q23)	1702		2		2	U
2	q	23	add(2)(q23)	1820		2		2	U
2	q	23	del(2)(q23)	1810		2		2	U
2	q	23	del(2)(q23)	1820		2		2	U
2	q	23	der(3)t(2;3)(q23;p13)	3111	0301	3		2	U
2	q	24	add(2)(q24)	1602		3		2	U
2	q	24	del(2)(q22q24)	1810		3		2	U
2	q	31	add(2)(q31)	1202		2		2	U
2	q	31	add(2)(q31)	1602		2		2	U
2	q	31	add(2)(q31)	1702		4		2	U
2	q	31	add(2)(q31)	1820		5		2	U
2	q	31	add(2)(q31)	1926		2		2	U
2	q	31	add(2)(q31)	8516	0902	2		2	U
2	q	31	add(2)(q31)	8522	0902	2		2	U
2	q	31	add(2)(q31)	8804	0801	2		2	U
2	q	31	del(2)(q21q31)	1602		2		2	U
2	q	31	del(2)(q21q31)	1820		3		2	U
2	q	31	del(2)(q31)	1101		7		2	U
2	q	31	del(2)(q31)	1113		2		2	U
2	q	31	del(2)(q31)	1602		6		2	U
2	q	31	del(2)(q31)	1702		2		2	U
2	q	31	del(2)(q31)	1801		3		2	U
2	q	31	del(2)(q31)	1802		4		2	U
2	q	31	del(2)(q31)	1810		5		2	U
2	q	31	del(2)(q31)	1820		4		2	U
2	q	31	del(2)(q31)	3111	0401	2		2	U
2	q	31	del(2)(q31)	3135	0301	2		2	U
2	q	31	del(2)(q31)	8137	0902	2		2	U
2	q	31	del(2)(q31)	8804	0801	2		2	U
2	q	31	del(2)(q31q33)	1702		3		2	U
2	q	31	del(2)(q31q33)	1808		2		2	U
2	q	31	der(1)t(1;2)(p36;q31)	1810		2		2	U
2	q	31	dup(2)(q31q33)	1602		2		2	U
2	q	31	dup(2)(q31q37)	1602		2		2	U
2	q	31	dup(2)(q35q31)	1108		2		2	U
2	q	31	t(1;2)(p22;q31)	8522	0902	2		2	B
2	q	31	t(2;11)(q31;p15)	1101		2		2	B
2	q	31	t(2;11)(q31;p15)	1107		3	NUP98/HOXD11,NUP98/HOXD13	2	B
2	q	31	t(2;12)(q31;p13)	1101		3		2	B
2	q	31	t(2;12)(q31;p13)	1602		2	ETV6+	2	B
2	q	31	t(2;4)(q31;q32)	1602		2		2	B
2	q	31	t(2;9;22)(q31;q34;q11)	1203		2		2	B
2	q	32	add(2)(q32)	1101		3		2	U
2	q	32	add(2)(q32)	1505		3		2	U
2	q	32	add(2)(q32)	1602		2		2	U
2	q	32	add(2)(q32)	1702		2		2	U
2	q	32	add(2)(q32)	1820		4		2	U
2	q	32	add(2)(q32)	8710	0901	2		2	U
2	q	32	del(2)(q22q32)	1820		2		2	U
2	q	32	del(2)(q32)	1101		3		2	U
2	q	32	del(2)(q32)	1202		2		2	U
2	q	32	del(2)(q32)	1702		2		2	U
2	q	32	del(2)(q32)	1810		2		2	U
2	q	32	del(2)(q32)	1820		5		2	U
2	q	32	del(2)(q32)	1822		4		2	U
2	q	32	t(1;2)(q32;q32)	1816		2		2	B
2	q	33	add(2)(q33)	1101		4		2	U
2	q	33	add(2)(q33)	1104		3		2	U
2	q	33	add(2)(q33)	1106		2		2	U
2	q	33	add(2)(q33)	1602		5		2	U
2	q	33	add(2)(q33)	1702		5		2	U
2	q	33	add(2)(q33)	1801		2		2	U
2	q	33	add(2)(q33)	1820		2		2	U
2	q	33	add(2)(q33)	1926		5		2	U
2	q	33	add(2)(q33)	3111	0107	2		2	U
2	q	33	add(2)(q33)	3111	0301	2		2	U
2	q	33	del(2)(q31q33)	1702		3		2	U
2	q	33	del(2)(q31q33)	1808		2		2	U
2	q	33	del(2)(q33)	1103		2		2	U
2	q	33	del(2)(q33)	1602		5		2	U
2	q	33	del(2)(q33)	1702		2		2	U
2	q	33	del(2)(q33)	1801		4		2	U
2	q	33	del(2)(q33)	1808		2		2	U
2	q	33	del(2)(q33)	1810		3		2	U
2	q	33	del(2)(q33)	1820		4		2	U
2	q	33	del(2)(q33)	1901		2		2	U
2	q	33	del(2)(q33)	1926		2		2	U
2	q	33	del(2)(q33)	3111	0216	2		2	U
2	q	33	del(2)(q33)	3111	0401	5	STRADB/NOP58	2	U
2	q	33	del(2)(q33)	3121	0105	3		2	U
2	q	33	del(2)(q33)	3121	0203	3		2	U
2	q	33	del(2)(q33)	3903	0601	2		2	U
2	q	33	del(2)(q33)	8516	0902	2		2	U
2	q	33	der(2)t(1;2)(q21;q33)	1602		3		2	U
2	q	33	der(2)t(2;3)(q33;q13)	3111	0301	2		2	U
2	q	33	dup(2)(q31q33)	1602		2		2	U
2	q	33	t(2;22)(q33;q12)	8506	0902	3	EWSR1/CREB1	2	B
2	q	33	t(X;2)(q26;q33)	8799	0901	2		2	B
2	q	34	add(2)(q34)	1104		2		2	U
2	q	34	add(2)(q34)	1602		4		2	U
2	q	34	del(2)(q34)	1802		2		2	U
2	q	34	del(2)(q34)	1906		2		2	U
2	q	34	der(2)t(2;15)(q34;q24)	1103		3		2	U
2	q	35	add(2)(q35)	1101		3		2	U
2	q	35	add(2)(q35)	1602		4		2	U
2	q	35	add(2)(q35)	3121	0203	2		2	U
2	q	35	del(2)(q35)	1702		2		2	U
2	q	35	der(2)t(1;2)(q23;q35)	1108		2		2	U
2	q	35	der(2)t(1;2)(q23;q35)	1113		2		2	U
2	q	35	der(2)t(2;13)(q35;q14)	8322	0902	3		2	U
2	q	35	der(2)t(2;3)(q35;q21)	3111	0301	2		2	U
2	q	35	dup(2)(q35q31)	1108		2		2	U
2	q	35	ider(2)(q10)inv(2)(p23q35)	1922		3		2	U
2	q	35	t(2;12)(q35;q15)	8004	0902	4		2	B
2	q	35	t(2;13)(q35;q14)	1802		3		2	B
2	q	35	t(2;13)(q35;q14)	8316	0140	2		2	B
2	q	35	t(2;13)(q35;q14)	8319	0902	2		2	B
2	q	35	t(2;13)(q35;q14)	8322	0227	2		2	B
2	q	35	t(2;13)(q35;q14)	8322	0240	5		2	B
2	q	35	t(2;13)(q35;q14)	8322	0902	17		2	B
2	q	35	t(2;6)(q35;p21)	3003	0505	2	HMGA1+	2	B
2	q	36	add(2)(q36)	1602		3		2	U
2	q	36	add(2)(q36)	1801		3		2	U
2	q	36	add(2)(q36)	1810		2		2	U
2	q	36	add(2)(q36)	3111	0401	2		2	U
2	q	36	der(2)t(2;13)(q36;q14)	8322	0902	2		2	U
2	q	36	t(2;12)(q36;q14)	8004	0902	2		2	B
2	q	36	t(2;13)(q36;q14)	8322	0902	7	PAX3/FOXO1,PAX3+	2	B
2	q	37	add(2)(q37)	1101		10		2	U
2	q	37	add(2)(q37)	1103		3		2	U
2	q	37	add(2)(q37)	1104		4		2	U
2	q	37	add(2)(q37)	1106		2		2	U
2	q	37	add(2)(q37)	1112		2		2	U
2	q	37	add(2)(q37)	1202		2		2	U
2	q	37	add(2)(q37)	1602		4		2	U
2	q	37	add(2)(q37)	1702		12		2	U
2	q	37	add(2)(q37)	1708		3		2	U
2	q	37	add(2)(q37)	1801		3		2	U
2	q	37	add(2)(q37)	1802		5		2	U
2	q	37	add(2)(q37)	1804		3		2	U
2	q	37	add(2)(q37)	1808		4		2	U
2	q	37	add(2)(q37)	1810		3		2	U
2	q	37	add(2)(q37)	1820		14		2	U
2	q	37	add(2)(q37)	1906		4		2	U
2	q	37	add(2)(q37)	1908		2		2	U
2	q	37	add(2)(q37)	1922		4		2	U
2	q	37	add(2)(q37)	1926		6		2	U
2	q	37	add(2)(q37)	2005		2		2	U
2	q	37	add(2)(q37)	3103	0107	2		2	U
2	q	37	add(2)(q37)	3111	0107	2		2	U
2	q	37	add(2)(q37)	3111	0218	2		2	U
2	q	37	add(2)(q37)	3111	0301	5		2	U
2	q	37	add(2)(q37)	3111	0401	10		2	U
2	q	37	add(2)(q37)	3111	0501	9		2	U
2	q	37	add(2)(q37)	3121	0105	2		2	U
2	q	37	add(2)(q37)	5104	0801	3		2	U
2	q	37	add(2)(q37)	5213	0703	2		2	U
2	q	37	add(2)(q37)	8137	0902	3		2	U
2	q	37	add(2)(q37)	8516	0902	3		2	U
2	q	37	add(2)(q37)	8541	0902	2		2	U
2	q	37	der(2)t(1;2)(q12;q37)	1702		5		2	U
2	q	37	der(2)t(1;2)(q12;q37)	3141	0220	2		2	U
2	q	37	der(2)t(1;2)(q32;q37)	1702		3		2	U
2	q	37	der(2)t(2;4)(q37;q21)	1202		2		2	U
2	q	37	dup(2)(q11q37)	1602		2		2	U
2	q	37	dup(2)(q31q37)	1602		2		2	U
2	q	37	t(1;2)(p13;q37)	8204	0902	2	COL6A3/CSF1	2	B
2	q	37	t(1;2)(q21;q37)	1101		2	HRNR+	2	B
2	q	37	t(2;11)(q37;q23)	1107		3	KMT2A/SEPT2	2	B
2	q	37	t(2;12)(q37;q13)	8004	0902	2		2	B
2	q	37	t(2;13)(q37;q14)	1802		2		2	B
2	q	37	t(2;13)(q37;q14)	8322	0140	2		2	B
2	q	37	t(2;13)(q37;q14)	8322	0902	9		2	B
2	q	37	t(2;22)(q37;q11)	1203		3		2	B
2	q	37	t(2;5)(q37;q32)	3111	0501	2		2	B
2	q	37	t(2;9;22)(q37;q34;q11)	1203		4	BCR+	2	B
3	p	10	add(3)(p10)	3111	0218	2		3	U
3	p	10	add(3)(p10)	3111	0301	2		3	U
3	p	10	i(3)(p10)	1101		2		3	U
3	p	10	i(3)(p10)	1702		2		3	U
3	p	10	i(3)(p10)	1801		2		3	U
3	p	10	i(3)(p10)	1810		7		3	U
3	p	10	i(3)(p10)	3121	0107	2		3	U
3	p	10	i(3)(p10)	3121	0203	2		3	U
3	p	10	i(3)(p10)	8810	0109	2		3	U
3	p	11	add(3)(p11)	1101		7		3	U
3	p	11	add(3)(p11)	1104		2		3	U
3	p	11	add(3)(p11)	1112		2		3	U
3	p	11	add(3)(p11)	1113		2		3	U
3	p	11	add(3)(p11)	1602		3		3	U
3	p	11	add(3)(p11)	1702		3		3	U
3	p	11	add(3)(p11)	1808		3		3	U
3	p	11	add(3)(p11)	1810		2		3	U
3	p	11	add(3)(p11)	1820		5		3	U
3	p	11	add(3)(p11)	1908		2		3	U
3	p	11	add(3)(p11)	3111	0107	6		3	U
3	p	11	add(3)(p11)	3111	0216	3		3	U
3	p	11	add(3)(p11)	3111	0218	2		3	U
3	p	11	add(3)(p11)	3111	0301	9		3	U
3	p	11	add(3)(p11)	3111	0401	9		3	U
3	p	11	add(3)(p11)	3111	0501	3		3	U
3	p	11	add(3)(p11)	3121	0105	4		3	U
3	p	11	add(3)(p11)	3121	0107	2		3	U
3	p	11	add(3)(p11)	3121	0203	3		3	U
3	p	11	add(3)(p11)	3121	0208	4		3	U
3	p	11	add(3)(p11)	3121	0212	4		3	U
3	p	11	add(3)(p11)	3121	0214	2		3	U
3	p	11	add(3)(p11)	3121	0509	2		3	U
3	p	11	add(3)(p11)	5104	0801	2		3	U
3	p	11	add(3)(p11)	6011	1410	2		3	U
3	p	11	add(3)(p11)	8310	0902	2		3	U
3	p	11	add(3)(p11)	8325	0902	2		3	U
3	p	11	add(3)(p11)	8541	0902	2		3	U
3	p	11	add(3)(p11)	8710	0901	4		3	U
3	p	11	add(3)(p11)	8810	0109	2		3	U
3	p	11	del(3)(p11)	1101		2		3	U
3	p	11	del(3)(p11)	1102		2		3	U
3	p	11	del(3)(p11)	1104		2		3	U
3	p	11	del(3)(p11)	1107		3		3	U
3	p	11	del(3)(p11)	1112		3		3	U
3	p	11	del(3)(p11)	1602		3		3	U
3	p	11	del(3)(p11)	1702		5		3	U
3	p	11	del(3)(p11)	1802		2		3	U
3	p	11	del(3)(p11)	1820		2		3	U
3	p	11	del(3)(p11)	1906		2		3	U
3	p	11	del(3)(p11)	3102	0214	2		3	U
3	p	11	del(3)(p11)	3103	0107	2		3	U
3	p	11	del(3)(p11)	3104	0107	2		3	U
3	p	11	del(3)(p11)	3111	0216	3		3	U
3	p	11	del(3)(p11)	3111	0218	5		3	U
3	p	11	del(3)(p11)	3111	0301	12		3	U
3	p	11	del(3)(p11)	3111	0401	4		3	U
3	p	11	del(3)(p11)	3121	0105	4		3	U
3	p	11	del(3)(p11)	3121	0203	2		3	U
3	p	11	del(3)(p11)	3121	0208	4		3	U
3	p	11	del(3)(p11)	3121	0212	2		3	U
3	p	11	del(3)(p11)	5104	0801	4		3	U
3	p	11	del(3)(p11)	8136	0902	2		3	U
3	p	11	del(3)(p11)	8310	0902	5		3	U
3	p	11	del(3)(p11)	8516	0902	2		3	U
3	p	11	del(3)(p11)	8541	0902	2		3	U
3	p	11	del(3)(p11)	8710	0901	6		3	U
3	p	11	del(3)(p11p21)	1202		2		3	U
3	p	11	del(3)(p11p21)	3111	0301	2		3	U
3	p	11	der(3)t(3;6)(p11;p11)	3111	0301	7		3	U
3	p	11	der(3)t(3;8)(p11;q11)	3111	0301	5		3	U
3	p	11	inv(3)(p11p25)	3111	0401	2		3	B
3	p	11	t(3;11)(p11;p15)	1107		2	NUP98/POU1F1	3	B
3	p	11	t(3;14)(p11;q32)	1702		2		3	B
3	p	12	add(3)(p12)	1501		2		3	U
3	p	12	add(3)(p12)	1702		6		3	U
3	p	12	add(3)(p12)	1802		3		3	U
3	p	12	add(3)(p12)	1808		2		3	U
3	p	12	add(3)(p12)	1906		2		3	U
3	p	12	add(3)(p12)	3111	0107	5		3	U
3	p	12	add(3)(p12)	3111	0301	6		3	U
3	p	12	add(3)(p12)	3111	0401	3		3	U
3	p	12	add(3)(p12)	3121	0107	5		3	U
3	p	12	add(3)(p12)	3903	0601	2		3	U
3	p	12	add(3)(p12)	8710	0901	3		3	U
3	p	12	del(3)(p12)	1101		4		3	U
3	p	12	del(3)(p12)	1602		4		3	U
3	p	12	del(3)(p12)	1702		7		3	U
3	p	12	del(3)(p12)	1801		3		3	U
3	p	12	del(3)(p12)	1810		2		3	U
3	p	12	del(3)(p12)	1820		4		3	U
3	p	12	del(3)(p12)	3111	0218	2		3	U
3	p	12	del(3)(p12)	3111	0227	2		3	U
3	p	12	del(3)(p12)	3111	0301	17		3	U
3	p	12	del(3)(p12)	3111	0401	14		3	U
3	p	12	del(3)(p12)	3111	0501	6		3	U
3	p	12	del(3)(p12)	3121	0203	3		3	U
3	p	12	del(3)(p12)	5104	0801	2		3	U
3	p	12	del(3)(p12)	8137	0902	2		3	U
3	p	12	del(3)(p12)	8541	0902	5		3	U
3	p	12	del(3)(p12p14)	3099	0401	2		3	U
3	p	12	del(3)(p12p14)	3102	0401	2		3	U
3	p	12	del(3)(p12p14)	3111	0401	13		3	U
3	p	12	del(3)(p12p21)	1104		2		3	U
3	p	12	del(3)(p12p21)	1702		3		3	U
3	p	12	del(3)(p12p21)	3111	0301	3		3	U
3	p	12	del(3)(p12p21)	3111	0401	3		3	U
3	p	12	del(3)(p12p21)	9049	0401	2		3	U
3	p	12	der(3)del(3)(p12)del(3)(q21)	3111	0501	2		3	U
3	p	12	der(3)del(3)(p12p21)inv(3)(p21p25)	3099	0401	2		3	U
3	p	12	der(3)t(3;18)(p12;q11)	1104		2		3	U
3	p	12	der(3)t(3;5)(p12;q13)	3111	0301	3		3	U
3	p	12	der(3)t(3;5)(p12;q15)	3111	0301	3		3	U
3	p	12	der(3)t(3;5)(p12;q22)	3111	0301	3		3	U
3	p	12	der(3)t(3;5)(p12;q31)	3111	0301	3		3	U
3	p	12	der(3)t(3;8)(p12;q11)	3111	0301	4		3	U
3	p	13	add(3)(p13)	1101		3		3	U
3	p	13	add(3)(p13)	1107		2		3	U
3	p	13	add(3)(p13)	1112		3		3	U
3	p	13	add(3)(p13)	1602		5		3	U
3	p	13	add(3)(p13)	1702		3		3	U
3	p	13	add(3)(p13)	1801		3		3	U
3	p	13	add(3)(p13)	1810		3		3	U
3	p	13	add(3)(p13)	1816		2		3	U
3	p	13	add(3)(p13)	1820		5		3	U
3	p	13	add(3)(p13)	1908		2		3	U
3	p	13	add(3)(p13)	1926		3		3	U
3	p	13	add(3)(p13)	3104	0107	2		3	U
3	p	13	add(3)(p13)	3105	0107	2		3	U
3	p	13	add(3)(p13)	3111	0301	23		3	U
3	p	13	add(3)(p13)	3111	0401	8		3	U
3	p	13	add(3)(p13)	3111	0501	5		3	U
